Id,ViewCount,Title,Tags,OwnerUserId,ClosedDate
"55922134","","","","3325290",""
"55922136","","","","679553",""
"55922138","","","","1043783",""
"55922139","","","","8767209",""
"55922140","","","","1290185",""
"55922141","","","","9119186",""
"55922142","757","Convert AoS to SoA in C using SIMD","<c><arrays><struct><simd><intrinsics>","11378334",""
"55922144","70","SQL SERVER - Summary table, splitting count by row value","<sql><sql-server>","11432682",""
"55922147","","","","9036912",""
"55922148","1291","Unit testing UrlHelper extensions","<c#><asp.net-core><mstest>","1068057",""
"55922149","34","extjs : synchronize two grid panels","<extjs>","5945806",""
"55922150","10186","webpack 4 TypeError: ""Object(...) is not a function""","<javascript><webpack><webpack-4>","1022260",""
"37377551","2966","object does not contain a definition for ""Properties""","<c#>","1587381",""
"37377552","","","","2533225",""
"37377554","89","Why is Nokogiri returning gibberish when parsing response from XML API?","<ruby-on-rails><ruby><xml><nokogiri>","4909076",""
"37377555","","","","5520354",""
"37377556","115","InvalidEmail Error does not work with reset password function - Swift and Firebase (project)","<swift><firebase><firebase-authentication>","6038024",""
"37377558","","","","389222",""
"37377559","","","","6315719",""
"37377560","","","","1035893",""
"37377561","82","Tkinter TclError python ubuntu canopy","<python><ubuntu><matplotlib><tkinter><canopy>","6023415",""
"37377562","49","Is there a way to use HTML ""pattern"" with ng-click?","<javascript><html><angularjs><angularjs-ng-click>","6295399",""
"37377564","","","","4764016",""
"37377565","25","Given the indices of a 2 dimensional list, how can I get the next item over?","<list><python-3.x>","2596999",""
"37377566","1392","Trying to get a popup menu in tkinter","<python-3.x><tkinter>","6335554",""
"37377567","","","","1641461",""
"37377568","128","Simple JSP/servlet issue with accessing object","<java><jsp><session><object><servlets>","5623335",""
"37377569","","","","6231330",""
"37377570","","","","5920499",""
"37377572","","","","6363583",""
"37377573","","","","5122267",""
"37377574","","","","4276647",""
"37377575","","","","622310",""
"37377576","2911","How to copy specific lines from one file to another?","<c#><file><streamreader><streamwriter>","5955701",""
"37377577","","","","5007332",""
"37377578","","","","2952453",""
"37377579","25","what can I do with 2 timeseries?","<time-series>","6268300",""
"37377580","16","Add Group by and COUNT gives problems","<mysql><sql>","6089432",""
"37377582","","","","6366347",""
"37377583","22","Copy cells from sheet A in sheet B based on information in cell x in sheet A","<google-sheets>","6089103",""
"37377584","","","","5865458",""
"37377585","184","Insert current year variable into PHP array","<php><wordpress>","3354912",""
"37377586","59","Why is there excess space at the bottom of my website?","<html><css><zurb-foundation>","6368173",""
"37377587","44","3D object detection methods","<object><3d><detection>","2936362",""
"37377588","2036","Was the raw-pointer constructor of shared_ptr a mistake?","<c++><c++11><shared-ptr><make-shared>","657930",""
"37377589","568","Delphi SetBit-function and TBitRange- type in Java","<java><delphi><encryption>","5607550",""
"37377590","55","Protecting company data in open source software executable","<c><encryption><dll><decompiling><decompiler>","",""
"37377591","2973","Remove or edit object name in admin.TabularInline","<python><django><django-admin><many-to-many>","3083792",""
"37377594","","","","3833187",""
"37377595","","","","6341307",""
"37377596","","","","107744",""
"37377598","","","","988324",""
"37377599","148","JavaScript - htaccess - ErrorDocument - url rewrite - get variables from rewritten URI","<javascript><.htaccess>","",""
"37377600","60","Using Git and knowing when to update or commit a submodule that has changed","<git><git-submodules>","1558598",""
"37377601","140","MySQL error: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax (c#)","<c#><mysql><syntax>","6360701",""
"37377602","","","","821247",""
"37377603","","","","1477667",""
"37377604","","","","3973051",""
"37377606","682","AWS CLI command for S3 Standard Infrequently Access files","<amazon-web-services><amazon-s3><aws-cli>","5852119",""
"37377607","","","","421163",""
"37377609","","","","176108",""
"37377610","","","","6368216",""
"37377611","","","","607314",""
"37377612","242","Interning python values","<python><python-3.x>","3646408","2016-05-22 18:20:24"
"37377613","","","","1281433",""
"37377616","86","Why can't I use List<Truck> as Iterable<Vehicle>?","<java><iterator><iterable>","6297729","2016-05-22 17:52:13"
"37377617","","","","1112669",""
"37377618","","","","996385",""
"37377619","128","Getting the object selected with ng-change when dropDown","<javascript><angularjs>","3195454",""
"37377620","","","","4475267",""
"37377621","","","","2117998",""
"37377622","","","","2390182",""
"37377624","353","Is there a way to simply transpose data in SAS","<sas>","1576462",""
"37377626","","","","1520841",""
"37377627","977","SVN auto-props are not being set","<windows><svn>","1712934",""
"37377629","","","","880990",""
"37377630","","","","701560",""
"37377632","470","Passing Data from view Controller to NSObject class","<objective-c><uitextfield><xcode7><nsobject>","6183984",""
"37377633","","","","42962",""
"37377635","","","","866915",""
"37377637","533","Declaratively adding row and controls to grid in WPF","<c#><wpf>","5028591",""
"37377638","","","","4547192",""
"37377639","","","","402884",""
"37377640","","","","761212",""
"37377642","11630","Postgres - list databases from Mac terminal","<postgresql>","5203069",""
"37377643","","","","6195051",""
"37377644","","","","2512399",""
"37377645","","","","4354477",""
"37377646","","","","790464",""
"37377649","228","What's the correct way to type-hint a method that returns an instance of it's own class?","<python><intellij-idea><pycharm>","1179137","2016-05-23 01:17:52"
"37377650","109","Why does Glassfish localhost:8080 have Tomcat favicon?","<tomcat><glassfish>","6368194",""
"37377651","","","","728812",""
"37377652","","","","4580460",""
"37377653","1494","When is this scope/closure being garbage collected in javaScript?","<javascript><garbage-collection><closures>","1315857",""
"37377654","109","JavaScript array skipping values","<javascript><jquery>","6368070",""
"37377656","","","","3718164",""
"37377657","","","","5540279",""
"37377658","","","","6366301",""
"37377659","","","","3367431",""
"37377660","","","","5105880",""
"37377663","","","","5419228",""
"37377664","","","","1558011",""
"37377667","394","I'm trying to use java.util.timer to schedule a task periodically; i'm not sure how","<java><arrays><timer><timertask>","6101557",""
"37377668","277","Loading iOS Bundle on real device","<ios><xcode>","1074512",""
"37377670","","","","1510211",""
"37377671","","","","4003419",""
"37377672","","","","6263499",""
"37377673","","","","3071997",""
"37377674","","","","1996394",""
"37377675","4580","jdbcTemplate.batchUpdate for list of inserts doesn't work","<spring><spring-mvc><jdbctemplate>","6131368",""
"37377676","272","Check if a boolean is true from another java class","<java><if-statement><boolean>","5502697",""
"37377677","","","","432021",""
"37377678","","","","399641",""
"37377679","","","","5743483",""
"75708","","","","9581",""
"75709","","","","12291",""
"75711","","","","12711",""
"75712","178","Grabbing Users with a specific value in their profile","<.net><membership><roles>","12369",""
"75713","2614","WPF Can't Databind to an Interface?","<wpf><data-binding><interface>","6542",""
"75714","3669","PropertyGrid, DefaultValueAttribute, dynamic object, and enumerations","<c#><reflection><attributes><enumeration>","",""
"75716","","","","12702",""
"75717","","","","",""
"75720","","","","3561",""
"75722","2144","Is there a better deterministic disposal pattern than nested ""using""s?","<c#><c++><using><raii>","8701",""
"75725","","","","13189",""
"75727","","","","13289",""
"75728","","","","5790",""
"75730","","","","2041950",""
"75731","","","","12419",""
"75732","751","Not using widths & padding/margins on the same element?","<html><css>","12930",""
"75736","","","","157",""
"75739","","","","12332",""
"75740","","","","5987",""
"75741","","","","9268",""
"75743","","","","905",""
"75745","","","","1969",""
"75746","22595","Conditional operator assignment with Nullable<value> types?","<c#><conditional-operator><nullable>","12975",""
"75747","1844","Sharepoint: Best way to display lists of non-Sharepoint content with ""compatible"" UI?","<sharepoint><xslt><list><web-parts>","7104",""
"75751","","","","35",""
"75752","21119","What is the most straightforward way to pad empty dates in sql results (on either mysql or perl end)?","<mysql><perl><calendar><datediff>","13196",""
"75754","","","","9406",""
"75755","","","","5486",""
"75756","","","","11964",""
"75757","","","","11041",""
"75758","","","","7154",""
"75759","222006","How to implement Enums in Ruby?","<ruby><enums>","4110",""
"75760","","","","5569",""
"75761","","","","12999",""
"75763","2636","How can I debug a process (1.exe) running under another process (2.exe)?","<visual-studio><debugging>","13432",""
"75764","","","","9853",""
"75765","","","","13365",""
"75767","","","","11952",""
"75769","","","","13433",""
"75776","","","","8002",""
"75777","13954","What is the .NET Control.Margin property for?","<c#><controls><margin>","12597",""
"75778","","","","1837197",""
"75782","","","","6146",""
"75783","","","","9467",""
"75785","32982","How do you do AppBar docking (to screen edge, like WinAmp) in WPF?","<c#><wpf><dock><docking><appbar>","7301",""
"75786","87785","Eclipse - How can I change a 'Project Facet' from Tomcat 6 to Tomcat 5.5?","<eclipse><tomcat><tomcat6><tomcat5.5><ganymede>","13360",""
